1000,-1329.401,
2000,-1182.5907,
3000,-1187.0504,
4000,-1289.9414,
5000,-1227.9734,
6000,-229.05603,
7000,-294.28644,
8000,-228.99178,
9000,-192.26932,
10000,-182.01869,
11000,-206.7918,
12000,-239.98051,
13000,-266.08,
14000,-323.75824,
15000,-170.02107,
16000,-216.96207,
17000,-281.67053,
18000,-251.26651,
19000,-179.56363,
20000,-289.45135,
21000,-240.9163,
22000,-248.24985,
23000,-279.6391,
24000,-302.237,
25000,-317.73724,
26000,-239.79463,
27000,-258.2123,
28000,-289.33475,
29000,-215.49326,
30000,-122.50405,
31000,-230.15852,
32000,-216.85466,
33000,-180.94173,
34000,-321.8565,
35000,-238.71426,
36000,-346.48065,
37000,-299.53983,
38000,-241.81145,
39000,-194.83374,
40000,-266.12817,
41000,-246.82195,
42000,-280.43893,
43000,-207.17188,
44000,-219.14026,
45000,-228.62573,
46000,-327.36285,
47000,-354.18707,
48000,-295.70053,
49000,-305.44647,
50000,-145.72769,
51000,-260.8449,
52000,-304.43954,
53000,-266.73114,
54000,-204.59053,
55000,-237.4854,
56000,-326.406,
57000,-267.44452,
58000,-205.80664,
59000,-195.03017,
60000,-264.92194,
61000,-264.49902,
62000,-278.75186,
63000,-265.01572,
64000,-298.388,
65000,-169.91019,
66000,-287.86905,
67000,-394.67157,
68000,-241.21199,
69000,-276.20364,
70000,-311.1107,
71000,-298.37054,
72000,-327.11032,
73000,-269.82278,
74000,-257.32303,
75000,-240.20842,
76000,-271.6332,
77000,-187.90585,
78000,-264.70255,
79000,-350.10046,
80000,-274.07303,
81000,-285.9937,
82000,-282.56348,
83000,-312.3968,
84000,-344.85748,
85000,-239.01163,
86000,-215.81001,
87000,-251.17595,
88000,-203.36575,
89000,-170.07663,
90000,-180.4548,
91000,-181.51843,
92000,-204.4338,
93000,-215.01157,
94000,-227.17888,
95000,-191.18852,
96000,-164.9008,
97000,-276.60046,
98000,-241.14865,
99000,-205.50655,
100000,-299.8734,
